IATA,id,airport_name,city,country,ICAO,latitude,longitude,altitude,timezone,daylight_saving_time,database_timezone,type,source
TTE,3253.0,Sultan Khairun Babullah Airport,Ternate,Indonesia,WAMT,0.8314139842987059,127.38099670410156,49.0,9,N,Asia/Jayapura,airport,OurAirports
TTJ,2335.0,Tottori Airport,Tottori,Japan,RJOR,35.530101776100004,134.167007446,65.0,9,U,Asia/Tokyo,airport,OurAirports
TUC,2460.0,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,SANT,-26.8409,-65.104897,1493.0,-3,N,America/Argentina/Tucuman,airport,OurAirports
TUI,2093.0,Turaif Domestic Airport,Turaif,Saudi Arabia,OETR,31.692188,38.731544,2803.0,3,U,Asia/Riyadh,airport,OurAirports
TUL,3855.0,Tulsa International Airport,Tulsa,United States,KTUL,36.19839859008789,-95.88809967041016,677.0,-6,A,America/Chicago,airport,OurAirports
TUN,287.0,Tunis Carthage International Airport,Tunis,Tunisia,DTTA,36.85100173950195,10.22719955444336,22.0,1,E,Africa/Tunis,airport,OurAirports
TUO,2007.0,Taupo Airport,Taupo,New Zealand,NZAP,-38.73970031738281,176.08399963378906,1335.0,12,Z,Pacific/Auckland,airport,OurAirports
TUS,3636.0,Tucson International Airport,Tucson,United States,KTUS,32.116100311279304,-110.94100189208984,2643.0,-7,N,America/Phoenix,airport,OurAirports
TUU,2089.0,Tabuk Airport,Tabuk,Saudi Arabia,OETB,28.3654,36.6189,2551.0,3,U,Asia/Riyadh,airport,OurAirports
TVC,4023.0,Cherry Capital Airport,Traverse City,United States,KTVC,44.74140167236328,-85.58219909667969,624.0,-5,A,America/New_York,airport,OurAirports
TVS,8858.0,Sannvhe,Tangshan,China,ZBSN,39.717444,118.002389,25.0,8,N,Asia/Shanghai,unknown,User
TWF,4263.0,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,KTWF,42.48180008,-114.487999,4154.0,-7,A,America/Denver,airport,OurAirports
TWU,3271.0,Tawau Airport,Tawau,Malaysia,WBKW,4.320159912109375,118.12799835205078,57.0,8,N,Asia/Kuala_Lumpur,airport,OurAirports
TXK,3770.0,Texarkana Regional Webb Field,Texarkana,United States,KTXK,33.45370101928711,-93.99099731445312,390.0,-6,A,America/Chicago,airport,OurAirports
TXL,351.0,Berlin-Tegel International Airport,Berlin,Germany,EDDT,52.559700012200004,13.287699699400001,122.0,1,E,Europe/Berlin,airport,OurAirports
TXN,6387.0,Tunxi International Airport,Huangshan,China,ZSTX,29.73329925537109,118.25599670410156,0.0,8,U,Asia/Shanghai,airport,OurAirports
TYN,3369.0,Taiyuan Wusu Airport,Taiyuan,China,ZBYN,37.74689865112305,112.62799835205078,2575.0,8,U,Asia/Shanghai,airport,OurAirports
TYR,3848.0,Tyler Pounds Regional Airport,Tyler,United States,KTYR,32.35409927368164,-95.40239715576172,544.0,-6,A,America/Chicago,airport,OurAirports
TYS,3676.0,McGhee Tyson Airport,Knoxville,United States,KTYS,35.81100082,-83.99400329999999,981.0,-5,A,America/New_York,airport,OurAirports
TZX,1726.0,Trabzon International Airport,Trabzon,Turkey,LTCG,40.99509811401367,39.78969955444336,104.0,3,E,Europe/Istanbul,airport,OurAirports
UAQ,2461.0,Domingo Faustino Sarmiento Airport,San Julian,Argentina,SANU,-31.571501,-68.418198,1958.0,-3,N,America/Argentina/San_Juan,airport,OurAirports
UBJ,2296.0,Yamaguchi Ube Airport,Yamaguchi,Japan,RJDC,33.930000305200004,131.279006958,23.0,9,U,Asia/Tokyo,airport,OurAirports
UBP,3937.0,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,VTUU,15.2512998581,104.870002747,406.0,7,U,Asia/Bangkok,airport,OurAirports
UDI,2633.0,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,SBUL,-18.88361167907715,-48.22527694702149,3094.0,-3,S,America/Sao_Paulo,airport,OurAirports
UDR,3023.0,Maharana Pratap Airport,Udaipur,India,VAUD,24.617700576799997,73.89610290530001,1684.0,5.5,N,Asia/Calcutta,airport,OurAirports
UFA,2992.0,Ufa International Airport,Ufa,Russia,UWUU,54.55749893188501,55.874401092529,449.0,5,N,Asia/Yekaterinburg,airport,OurAirports
UGC,6152.0,Urgench Airport,Urgench,Uzbekistan,UTNU,41.58430099487305,60.6417007446289,320.0,5,U,Asia/Samarkand,airport,OurAirports
UIB,2753.0,El Caraño Airport,Quibdo,Colombia,SKUI,5.69076,-76.6412,204.0,-5,U,America/Bogota,airport,OurAirports
UIH,6193.0,Phu Cat Airport,Phucat,Vietnam,VVPC,13.954999923699999,109.041999817,80.0,7,U,Asia/Saigon,airport,OurAirports
UIO,2688.0,Mariscal Sucre International Airport,Quito,Ecuador,SEQM,-0.129166666667,-78.3575,7841.0,-5,U,America/Guayaquil,airport,OurAirports
UKB,3943.0,Kobe Airport,Kobe,Japan,RJBE,34.632801055908196,135.2239990234375,22.0,9,U,Asia/Tokyo,airport,OurAirports
UKK,6086.0,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UASK,50.036598205566406,82.49420166015625,939.0,6,U,Asia/Qyzylorda,airport,OurAirports
ULH,8381.0,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,OEAO,26.636718,37.908018,2047.0,3,N,Asia/Riyadh,airport,User
ULN,3380.0,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ZMUB,47.84310150146485,106.76699829101562,4364.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
UME,728.0,Umeå Airport,Umea,Sweden,ESNU,63.791801452636996,20.282800674438,24.0,1,E,Europe/Stockholm,airport,OurAirports
UPG,3240.0,Hasanuddin International Airport,Ujung Pandang,Indonesia,WAAA,-5.061629772186278,119.5540008544922,47.0,8,N,Asia/Makassar,airport,OurAirports
URC,3399.0,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125.0,8,U,Asia/Shanghai,airport,OurAirports
URT,4000.0,Surat Thani Airport,Surat Thani,Thailand,VTSB,9.132599830630001,99.135597229,20.0,7,U,Asia/Bangkok,airport,OurAirports
URY,2068.0,Gurayat Domestic Airport,Guriat,Saudi Arabia,OEGT,31.412413,37.278898,1672.0,3,U,Asia/Riyadh,airport,OurAirports
USH,2497.0,Malvinas Argentinas Airport,Ushuaia,Argentina,SAWH,-54.8433,-68.2958,102.0,-3,N,America/Argentina/Ushuaia,airport,OurAirports
USM,3177.0,Samui Airport,Ko Samui,Thailand,VTSM,9.547789573669997,100.06199646,64.0,7,U,Asia/Bangkok,airport,OurAirports
USN,2374.0,Ulsan Airport,Ulsan,South Korea,RKPU,35.59349823,129.352005005,45.0,9,U,Asia/Seoul,airport,OurAirports
UTH,3183.0,Udon Thani Airport,Udon Thani,Thailand,VTUD,17.386400222800006,102.788002014,579.0,7,U,Asia/Bangkok,airport,OurAirports
UTN,865.0,Pierre Van Ryneveld Airport,Upington,South Africa,FAUP,-28.39909935,21.260200500499998,2782.0,2,U,Africa/Johannesburg,airport,OurAirports
UTT,866.0,K. D. Matanzima Airport,Umtata,South Africa,FAUT,-31.5463631849,28.6733551025,2400.0,2,U,Africa/Johannesburg,airport,OurAirports
UUD,2938.0,Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,UIUU,51.80780029296875,107.43800354003906,1690.0,8,N,Asia/Irkutsk,airport,OurAirports
UUS,2933.0,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,UHSS,46.88869857788086,142.71800231933594,59.0,11,N,Asia/Srednekolymsk,airport,OurAirports
UVF,2894.0,Hewanorra International Airport,Hewandorra,Saint Lucia,TLPL,13.7332,-60.952599,14.0,-4,U,America/St_Lucia,airport,OurAirports
UYN,6368.0,Yulin Yuyang Airport,Yulin,China,ZLYL,38.35971,109.59092700000001,0.0,8,U,Asia/Shanghai,airport,OurAirports
VAA,462.0,Vaasa Airport,Vaasa,Finland,EFVA,63.050701141357,21.762199401855,19.0,2,E,Europe/Helsinki,airport,OurAirports
VAN,1728.0,Van Ferit Melen Airport,Van,Turkey,LTCI,38.46820068359375,43.332298278808594,5480.0,3,E,Europe/Istanbul,airport,OurAirports
VAR,1196.0,Varna Airport,Varna,Bulgaria,LBWN,43.232101,27.8251,230.0,2,E,Europe/Sofia,airport,OurAirports
VAS,1694.0,Sivas Nuri Demirağ Airport,Sivas,Turkey,LTAR,39.813801,36.9035,5239.0,3,E,Europe/Istanbul,airport,OurAirports
VBY,746.0,Visby Airport,Visby,Sweden,ESSV,57.662799835205,18.346200942993,164.0,1,E,Europe/Stockholm,airport,OurAirports
VCA,6191.0,Can Tho International Airport,Can Tho,Vietnam,VVCT,10.085100173999999,105.711997986,9.0,7,U,Asia/Saigon,airport,OurAirports
VCE,1551.0,Venice Marco Polo Airport,Venice,Italy,LIPZ,45.505299,12.3519,7.0,1,E,Europe/Rome,airport,OurAirports
VCL,4157.0,Chu Lai International Airport,Chu Lai,Vietnam,VVCA,15.4033002853,108.706001282,10.0,7,U,Asia/Saigon,airport,OurAirports
VCP,2578.0,Viracopos International Airport,Campinas,Brazil,SBKP,-23.0074005127,-47.1344985962,2170.0,-3,S,America/Sao_Paulo,airport,OurAirports
VCS,6190.0,Co Ong Airport,Conson,Vietnam,VVCS,8.73182964325,106.633003235,20.0,7,U,Asia/Saigon,airport,OurAirports
VDH,4154.0,Dong Hoi,Dong Hoi,Vietnam,\N,17.515,106.590556,50.0,7,U,Asia/Saigon,unknown,User
VDM,2491.0,Gobernador Castello Airport,Viedma,Argentina,SAVV,-40.8692,-63.0004,20.0,-3,N,America/Argentina/Salta,airport,OurAirports
VEL,7076.0,Vernal Regional Airport,Vernal,United States,KVEL,40.4408989,-109.5100021,5278.0,-7,A,America/Denver,airport,OurAirports
VER,1854.0,General Heriberto Jara International Airport,Vera Cruz,Mexico,MMVR,19.145900726300003,-96.1873016357,90.0,-6,S,America/Mexico_City,airport,OurAirports
VFA,1004.0,Victoria Falls International Airport,Victoria Falls,Zimbabwe,FVFA,-18.09589958190918,25.839000701904297,3490.0,2,U,Africa/Harare,airport,OurAirports
VGA,3134.0,Vijayawada Airport,Vijayawada,India,VOBZ,16.530399322509766,80.79679870605469,82.0,5.5,N,Asia/Calcutta,airport,OurAirports
VGO,1250.0,Vigo Airport,Vigo,Spain,LEVX,42.2318000793457,-8.62677001953125,856.0,1,E,Europe/Madrid,airport,OurAirports
VHM,729.0,Vilhelmina Airport,Vilhelmina,Sweden,ESNV,64.5791015625,16.833599090576172,1140.0,1,E,Europe/Stockholm,airport,OurAirports
VIE,1613.0,Vienna International Airport,Vienna,Austria,LOWW,48.110298156738004,16.569700241089002,600.0,1,E,Europe/Vienna,airport,OurAirports
VII,6195.0,Vinh Airport,Vinh,Vietnam,VVVH,18.7376003265,105.67099762,23.0,7,U,Asia/Saigon,airport,OurAirports
VIJ,6080.0,Virgin Gorda Airport,Spanish Town,British Virgin Islands,TUPW,18.446399688720703,-64.42749786376953,9.0,-4,U,America/Tortola,airport,OurAirports
VIX,2638.0,Eurico de Aguiar Salles Airport,Vitoria,Brazil,SBVT,-20.258056640625,-40.2863883972168,11.0,-3,S,America/Sao_Paulo,airport,OurAirports
VKG,4155.0,Rach Gia Airport,Rach Gia,Vietnam,VVRG,9.95802997234,105.132379532,7.0,7,U,Asia/Saigon,airport,OurAirports
VKO,2988.0,Vnukovo International Airport,Moscow,Russia,UUWW,55.591499328599994,37.2615013123,685.0,3,N,Europe/Moscow,airport,OurAirports
VLC,1246.0,Valencia Airport,Valencia,Spain,LEVC,39.48929977416992,-0.4816249907016754,240.0,1,E,Europe/Madrid,airport,OurAirports
VLD,5776.0,Valdosta Regional Airport,Valdosta,United States,KVLD,30.78249931335449,-83.27670288085938,203.0,-5,A,America/New_York,airport,OurAirports
VLI,1997.0,Bauerfield International Airport,Port-vila,Vanuatu,NVVV,-17.699300765991,168.32000732422,70.0,11,U,Pacific/Efate,airport,OurAirports
VLL,1247.0,Valladolid Airport,Valladolid,Spain,LEVD,41.7061004639,-4.85194015503,2776.0,1,E,Europe/Madrid,airport,OurAirports
VLN,2868.0,Arturo Michelena International Airport,Valencia,Venezuela,SVVA,10.14973258972168,-67.92839813232422,1411.0,-4,U,America/Caracas,airport,OurAirports
VNO,3959.0,Vilnius International Airport,Vilnius,Lithuania,EYVI,54.63410186767578,25.28580093383789,646.0,2,E,Europe/Vilnius,airport,OurAirports
VNS,3084.0,Lal Bahadur Shastri Airport,Varanasi,India,VIBN,25.4524002075,82.85929870609999,266.0,5.5,N,Asia/Calcutta,airport,OurAirports
VNX,990.0,Vilankulo Airport,Vilankulu,Mozambique,FQVL,-22.018400192260746,35.31330108642578,46.0,2,U,Africa/Maputo,airport,OurAirports
VOG,2967.0,Volgograd International Airport,Volgograd,Russia,URWW,48.78250122070313,44.34550094604492,482.0,3,N,Europe/Moscow,airport,OurAirports
VPS,3873.0,Destin-Ft Walton Beach Airport,Valparaiso,United States,KVPS,30.4832,-86.525398,87.0,-6,A,America/Chicago,airport,OurAirports
VQS,6788.0,Vieques Airport,Vieques Island,Puerto Rico,TJCG,18.1158008575,-65.4226989746,19.0,-4,U,America/Puerto_Rico,airport,OurAirports
VRA,1923.0,Juan Gualberto Gomez International Airport,Varadero,Cuba,MUVR,23.03440093994141,-81.435302734375,210.0,-5,U,America/Havana,airport,OurAirports
VRN,1550.0,Verona Villafranca Airport,Villafranca,Italy,LIPX,45.395699,10.8885,239.0,1,E,Europe/Rome,airport,OurAirports
VSA,1853.0,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,MMVA,17.996999740600586,-92.81739807128906,46.0,-6,S,America/Mexico_City,airport,OurAirports
VTE,3120.0,Wattay International Airport,Vientiane,Laos,VLVT,17.988300323500003,102.56300354,564.0,7,U,Asia/Vientiane,airport,OurAirports
VTZ,3066.0,Vishakhapatnam Airport,Vishakhapatnam,India,VEVZ,17.721200943,83.22450256350001,15.0,5.5,N,Asia/Calcutta,airport,OurAirports
VUP,2755.0,Alfonso López Pumarejo Airport,Valledupar,Colombia,SKVP,10.435,-73.2495,483.0,-5,U,America/Bogota,airport,OurAirports
VVC,2756.0,Vanguardia Airport,Villavicencio,Colombia,SKVV,4.16787,-73.6138,1394.0,-5,U,America/Bogota,airport,OurAirports
VVI,2771.0,Viru Viru International Airport,Santa Cruz,Bolivia,SLVR,-17.644800186157227,-63.1353988647461,1224.0,-4,U,America/La_Paz,airport,OurAirports
VVO,2934.0,Vladivostok International Airport,Vladivostok,Russia,UHWW,43.39899826049805,132.14799499511722,46.0,10,N,Asia/Vladivostok,airport,OurAirports
VXE,1106.0,São Pedro Airport,Sao Vicente Island,Cape Verde,GVSV,16.833200454711914,-25.05529975891113,66.0,-1,U,Atlantic/Cape_Verde,airport,OurAirports
VXO,711.0,Växjö Kronoberg Airport,Vaxjo,Sweden,ESMX,56.929100036621094,14.727999687194824,610.0,1,E,Europe/Stockholm,airport,OurAirports
WAE,,,,,,,,,,,,,
WAG,2047.0,Wanganui Airport,Wanganui,New Zealand,NZWU,-39.96220016479492,175.02499389648438,27.0,12,Z,Pacific/Auckland,airport,OurAirports
WAW,679.0,Warsaw Chopin Airport,Warsaw,Poland,EPWA,52.1656990051,20.9671001434,362.0,1,E,Europe/Warsaw,airport,OurAirports
WDH,4105.0,Hosea Kutako International Airport,Windhoek,Namibia,FYWH,-22.4799,17.4709,5640.0,1,S,Africa/Windhoek,airport,OurAirports
WEI,3331.0,Weipa Airport,Weipa,Australia,YBWP,-12.6786003113,141.925003052,63.0,10,O,Australia/Brisbane,airport,OurAirports
WGA,3363.0,Wagga Wagga City Airport,Wagga Wagga,Australia,YSWG,-35.1652984619,147.46600341799999,724.0,10,O,Australia/Sydney,airport,OurAirports
WHK,2041.0,Whakatane Airport,Whakatane,New Zealand,NZWK,-37.92060089111328,176.91400146484375,20.0,12,Z,Pacific/Auckland,airport,OurAirports
WJU,6005.0,Wonju Airport,Wonju,South Korea,RKNW,37.43809890749999,127.959999084,329.0,9,U,Asia/Seoul,airport,OurAirports
WKJ,2294.0,Wakkanai Airport,Wakkanai,Japan,RJCW,45.4042015076,141.80099487299998,30.0,9,U,Asia/Tokyo,airport,OurAirports
WLG,2042.0,Wellington International Airport,Wellington,New Zealand,NZWN,-41.327201843299996,174.80499267599998,41.0,12,Z,Pacific/Auckland,airport,OurAirports
WNH,7528.0,Wenshan Airport,Wenshan,China,\N,23.375833,104.24305600000001,1000.0,8,U,Asia/Shanghai,airport,User
WNZ,6392.0,Wenzhou Yongqiang Airport,Wenzhou,China,ZSWZ,27.91220092773437,120.85199737548828,0.0,8,U,Asia/Shanghai,airport,OurAirports
WRE,2045.0,Whangarei Airport,Whangarei,New Zealand,NZWR,-35.7682991027832,174.36500549316406,133.0,12,Z,Pacific/Auckland,airport,OurAirports
WRL,5777.0,Worland Municipal Airport,Worland,United States,KWRL,43.9656982421875,-107.95099639892578,4227.0,-7,A,America/Denver,airport,OurAirports
WRO,680.0,Copernicus Wrocław Airport,Wroclaw,Poland,EPWR,51.10269927979999,16.885799408,404.0,1,E,Europe/Warsaw,airport,OurAirports
WSZ,2046.0,Westport Airport,Westport,New Zealand,NZWS,-41.73809814453125,171.58099365234375,13.0,12,Z,Pacific/Auckland,airport,OurAirports
WUA,6955.0,Wuhai Airport,Wuhai,China,ZBUH,39.7934,106.7993,3650.0,8,U,Asia/Shanghai,airport,OurAirports
WUH,3376.0,Wuhan Tianhe International Airport,Wuhan,China,ZHHH,30.78380012512207,114.20800018310548,113.0,8,U,Asia/Shanghai,airport,OurAirports
WUS,6391.0,Nanping Wuyishan Airport,Wuyishan,China,ZSWY,27.7019,118.000999,614.0,8,U,Asia/Shanghai,airport,OurAirports
WUX,6390.0,Sunan Shuofang International Airport,Wuxi,China,ZSWX,31.4944000244,120.429000854,24.0,8,U,Asia/Shanghai,airport,OurAirports
WVB,6778.0,Walvis Bay Airport,Walvis Bay,Namibia,FYWB,-22.979900360107425,14.645299911499025,299.0,1,S,Africa/Windhoek,airport,OurAirports
WXN,6403.0,Wanxian Airport,Wanxian,China,ZUWX,30.8017,108.43299999999999,0.0,8,U,Asia/Shanghai,airport,OurAirports
XFN,6360.0,Xiangyang Liuji Airport,Xiangfan,China,ZHXF,32.1506,112.291,0.0,8,U,Asia/Shanghai,airport,OurAirports
XIC,3396.0,Xichang Qingshan Airport,Xichang,China,ZUXC,27.98909950256348,102.18399810791016,5112.0,8,U,Asia/Shanghai,airport,OurAirports
XIL,6350.0,Xilinhot Airport,Xilinhot,China,ZBXH,43.91559982299805,115.96399688720705,0.0,8,U,Asia/Shanghai,airport,OurAirports
XIY,3379.0,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.44710159301758,108.7519989013672,1572.0,8,U,Asia/Shanghai,airport,OurAirports
XMN,3383.0,Xiamen Gaoqi International Airport,Xiamen,China,ZSAM,24.54400062561035,118.12799835205078,59.0,8,U,Asia/Shanghai,airport,OurAirports
XNA,4356.0,Northwest Arkansas Regional Airport,Bentonville,United States,KXNA,36.281898,-94.30680100000001,1287.0,-6,A,America/Chicago,airport,OurAirports
XNN,6366.0,Xining Caojiabu Airport,Xining,China,ZLXN,36.5275,102.042999,7119.0,8,U,Asia/Shanghai,airport,OurAirports
XRY,1226.0,Jerez Airport,Jerez,Spain,LEJR,36.74459838867188,-6.060110092163086,93.0,1,E,Europe/Madrid,airport,OurAirports
XUZ,4149.0,Xuzhou Guanyin Airport,Xuzhou,China,ZSXZ,34.059056,117.555278,0.0,8,U,Asia/Shanghai,airport,OurAirports
YAM,21.0,Sault Ste Marie Airport,Sault Sainte Marie,Canada,CYAM,46.48500061035156,-84.5093994140625,630.0,-5,A,America/Toronto,airport,OurAirports
YAP,2258.0,Yap International Airport,Yap,Micronesia,PTYA,9.49891,138.082993,91.0,10,U,Pacific/Truk,airport,OurAirports
YBC,27.0,Baie Comeau Airport,Baie Comeau,Canada,CYBC,49.13249969482422,-68.20439910888672,71.0,-5,A,America/Toronto,airport,OurAirports
YBG,28.0,CFB Bagotville,Bagotville,Canada,CYBG,48.33060073852539,-70.99639892578125,522.0,-5,A,America/Toronto,airport,OurAirports
YBL,30.0,Campbell River Airport,Campbell River,Canada,CYBL,49.95080184936523,-125.27100372314452,346.0,-8,A,America/Vancouver,airport,OurAirports
YBP,4110.0,Yibin Caiba Airport,Yibin,China,ZUYB,28.8005555556,104.545,924.0,8,U,Asia/Shanghai,airport,OurAirports
YCD,33.0,Nanaimo Airport,Nanaimo,Canada,CYCD,49.054970224899996,-123.869862556,92.0,-8,A,America/Vancouver,airport,OurAirports
YCG,34.0,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,CYCG,49.296398162799996,-117.63200378399999,1624.0,-8,A,America/Vancouver,airport,OurAirports
YCU,6430.0,Yuncheng Guangong Airport,Yuncheng,China,ZBYC,35.116391,111.031388889,1242.0,8,N,Asia/Shanghai,airport,OurAirports
YDF,45.0,Deer Lake Airport,Deer Lake,Canada,CYDF,49.21080017089844,-57.39139938354492,72.0,-3.5,A,America/St_Johns,airport,OurAirports
YEG,49.0,Edmonton International Airport,Edmonton,Canada,CYEG,53.309700012200004,-113.580001831,2373.0,-7,A,America/Edmonton,airport,OurAirports
YFC,56.0,Fredericton Airport,Fredericton,Canada,CYFC,45.86890029907226,-66.53720092773439,68.0,-4,A,America/Halifax,airport,OurAirports
YGJ,2330.0,Miho Yonago Airport,Miho,Japan,RJOH,35.4921989440918,133.23599243164062,20.0,9,U,Asia/Tokyo,airport,OurAirports
YGK,61.0,Kingston Norman Rogers Airport,Kingston,Canada,CYGK,44.22529983520508,-76.5969009399414,305.0,-5,A,America/Toronto,airport,OurAirports
YGP,63.0,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,CYGP,48.775299072299994,-64.4785995483,112.0,-5,A,America/Toronto,airport,OurAirports
YGR,65.0,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,CYGR,47.42470169067383,-61.778099060058594,35.0,-5,A,America/Toronto,airport,OurAirports
YHZ,73.0,Halifax / Stanfield International Airport,Halifax,Canada,CYHZ,44.880798339799995,-63.508598327600005,477.0,-4,A,America/Halifax,airport,OurAirports
YIC,9107.0,Yichun Mingyueshan Airport,Yichun,China,ZSYC,27.8025,114.3062,430.0,8,U,Asia/Shanghai,airport,OurAirports
YIH,6361.0,Yichang Sanxia Airport,Yichang,China,ZHYC,30.55655,111.47998799999999,673.0,8,U,Asia/Shanghai,airport,OurAirports
YIN,6409.0,Yining Airport,Yining,China,ZWYN,43.955799,81.330299,0.0,8,U,Asia/Shanghai,airport,OurAirports
YIW,6394.0,Yiwu Airport,Yiwu,China,ZSYW,29.344699859600002,120.03199768100001,262.0,8,U,Asia/Shanghai,airport,OurAirports
YKA,78.0,Kamloops Airport,Kamloops,Canada,CYKA,50.702201843299996,-120.444000244,1133.0,-8,A,America/Vancouver,airport,OurAirports
YKF,79.0,Waterloo Airport,Waterloo,Canada,CYKF,43.4608001709,-80.3786010742,1055.0,-5,A,America/Toronto,airport,OurAirports
YKS,2923.0,Yakutsk Airport,Yakutsk,Russia,UEEE,62.093299865722656,129.77099609375,325.0,9,N,Asia/Yakutsk,airport,OurAirports
YLW,87.0,Kelowna International Airport,Kelowna,Canada,CYLW,49.9561004639,-119.377998352,1421.0,-8,A,America/Vancouver,airport,OurAirports
YMM,90.0,Fort McMurray Airport,Fort Mcmurray,Canada,CYMM,56.653301238999994,-111.22200012200001,1211.0,-7,A,America/Edmonton,airport,OurAirports
